text,label
【月老】成為了我2021年在戲院當中哭得最慘的一部電影。,0
但我會因此批判九把刀嗎？,0
不會，相反的，我覺得就因為九把刀敢這麼做，他因此狠甩了其他的台灣電影好幾條街,0
【月老】是一部貨真價實的娛樂商業電影,0
他不會讓角色站在宛如劇場般的遠景裡用嘴巴講出成篇大道理，他只純粹用畫面講述生而為人最大的慾望：,0
想要愛人、也渴求被愛，就這麼簡單的主題，並且將之發揮得淋漓盡致。,0
無論是Pinky那誇張激動的舉止、小咪待在藥局裡日複一日的偽裝自己，甚至是狗兒叼著繩子望著鏡頭的眼神，每一段畫面都充滿了強大的情感力量。,1
即使是馬志翔所飾演的反派鬼頭成，偏激行為的背後，初衷也仍是渴求被關愛,1
這個角色在最後一刻，只因為一個他在前世所動過的善念拯救的生物對他道謝，累積了五百年的仇恨與憤怒霎時煙消雲散,1
有的時候憤怒與痛苦的人心中最想要的，僅不過只是一聲感謝罷了。,0
【月老】在這之外還有其他的故事，也同樣的讓我哭了又哭，甚至連片尾工作人員名單的操作都讓我含著眼淚看完。,0
總體而言，【月老】是一部視覺技術層面與演員表演層次完成度都相當高的電影,0
故事簡單易懂、角色的表演誇張情感豐富且渲染力強大,0
這是一部溫暖的電影。,0
但是進電影院前要有相當的心理準備,0
你最好多帶點面紙擦眼淚。,0
因為九把刀實在太故意了,0
他就是那種明明知道你會被弄哭，還是要故意弄哭你的創作者。,0
這部片後座力很強,0
片子節奏中後段有點慢但是那是在陳述主角的過去,0
小女孩jessie的演技了得,0
片中其他人也都很會演,0
而ace這個角色也並不是完全站在反對男主角的立場,1
主要還是卡在他的親生女兒jessie,1
parker則是片中另一個亮點,0
點綴著他們彼此以往來到美國之前的一些故事,0
最後jessie與男主角的分別很淚人但也只能那樣,1
導演把這部片弄得很唯美不用說得太明白讓觀眾了解那些被遣返的人的心情,0
即使一生都在當地長大成人,0
最後的悲傷讓這部片子更寫實 也更殘酷了點,0
1. 吳鎮宇這回講話都帶了點哭鼻腔   一直讓我回想到靚坤這個角色   ,0
"雖然他演的很好, 但十分出戲",0
2. 導演安排偷竊 跟蓋家的橋段都蠻好,1
"3. 那個神婆蘭姑幫木仔看掌相說的,   被家人所害, 家境遇到困難根本都錯的嘛   ",1
木仔根本也是個富貴人家,1
"4. 承三, 導演好像在講, 上了樓就是變洋化的開始   ",1
"所以木仔原本下的是象棋, 搬進家就改下西洋棋了   ",1
連神婆也是上了樓竟然就信上帝,1
5. 後段發現原來吳鎮宇的小孩就叫木仔的橋段蠻好,1
"6. 同一盆金魚, 不同的世界",1
7. 片尾曲好聽,0
"8. 很多人拿本片跟麥路人比,   比起來我比較喜歡濁水",0
這次社工也很正   可是女角還是劉雅瑟贏,0
今天看完瀑布想問一下咖哩上面的bitch是小靜真的有寫？,1
還是媽媽的思覺失調發作？,1
有鑒於爸爸開車時問小靜這件事時小靜滿臉問號所以我傾向於是思覺失調發作,1
小靜並沒有寫bitch而且小靜那麼可愛懂事不會這麼做的吧OuQ,0
前陣子看了《聖慾》Benedetta ,0
除了驚艷於比利時甜心 Virginie Efira 演出義大利聖女嚇死大家外，最近新聞上某個重大爭議事件越演越烈更令我不停回想它！,0
近年「事實勝於雄辯」早已落伍了、「雄辯勝於事實」才是稱王之道,0
事情可能有個真相而且可能真能驗證出來,0
但人人在意的都不是那真相，反而更熱衷於從斷簡殘編中打造自己心裡認為的、甚或明知自己也不那麼認為但硬是要凹成對自己有利益的！,0
這種集體思維有人稱作「後真相」Post-truth,0
2016年也成為牛津英語辭典的年度詞,0
我們回想 2016 發生了哪些事情 (!!) 還真怵目驚心。,0
而 2016 年剛好完成《她的危險遊戲》的保羅范赫文，在 2016 年選擇下一案的劇本發展時，心裡有沒有放著這個詞？,0
他那邊我不知道，我只知我這邊看了很有感：,0
古代歐洲社會兩千年來教會統治最大的「真相」就是關於耶穌基督這位真人的神性、以及後世還有好多聖徒聲稱遇上的「顯靈」或「奇蹟」,0
但這個真相要怎麼驗證呢？,0
聖慾》Benedetta 的故事發生在 17 世紀初的義大利,0
此時歐洲的啟蒙運動才露出一丁點曙光,0
判斷「真相」的說穿了也就教會權威各自比地位、而他們判斷的基礎也都跟教會建制從前輩學來,0
真要說看見上帝與聖母顯靈其實大家都沒經驗啦 XD,0
這樣的教會人們要去判斷真相也太為難了,0
比起我們這明知有真相卻選擇忽視的「後真相時代」、四百年前的他們面對的則是「前真相時代」一片荒蕪中,0
那故事的修女主角 Benedetta是說真的還是操弄人心呢？,0
今人包括小說原著 Judith C.Brown 與改編電影的范赫文團隊，說穿了也只能努力找檔案資料來拼湊故事,0
甚至那些檔案當下紀錄時有多少真真假假也還真難說... ,0
總之 Benedetta的故事儘管有「史實」但「真相」已成謎、就看當代作者們想透過她說什麼故事,0
正如故事中的 Benedetta繪聲繪影但真相也是謎、就看她那時代教會人們怎樣挪用囉：,0
開場，小女孩 Benedetta，也許真是個上帝的使者、也或許是很早就啟蒙發現了「挪用」的藝術？,1
16世紀末亂世處處有士兵打劫，知天高地厚的大人摸摸鼻子自認倒霉，但不知天高地厚的小妹就可信口開河即興演出？,1
也許言者無心但聽者有意,0
搭配范赫文很卡通式的逗趣鳥兒 XD ,0
其實這個社會也不全是叢林法則實力說話，亂世人們對不可知仍保敬畏之心。,0
"眼看 Benedetta氣定神閒洋洋得意演得超入戲，不禁令我想到許多 ""You can be whatever you want to be"" 的歐美小女生",1
她們自小心胸開闊發揮自我、而且真心相信可以改變世界呢！,0
這位 Benedetta何嘗不是？,0
隨後，父親與修道院長的交易，可看出社會人們對「不可知」多麼虔敬,1
強盜可以為了上帝打躬作揖謙卑離去、商人可以為了上帝被漫天喊價削好多筆。,1
能以上帝之名玩這種斂財遊戲的，恐怕本身才是最不信上帝的 XD ,0
夏綠蒂藍普林飾演的院長就是這樣一個修道社群大家長：,0
她斂財，但也不是為一己之私，從後來乖乖退位安分守己可見一斑；,1
反而從她言行很清楚看出，她是以非常世俗的角度在經營修道院的、是要維繫修道院生活並為城市做出各種服務的,1
就算後來主教透過 Benedetta順利奪權架空她,1
她也安於現狀「他得權位、修道院得名聲、城市得繁榮，對大家都好」。,1
片中短暫與院長上演權力競逐的主教，相較於經營修道社群圖城市繁榮的院長，他則顯露更多的功名利祿權力慾,1
還好其實這個小競逐最後也是以各取所需收場。,1
院長對主教的心思只是微笑側頭緩緩說起「亞西西的聖方濟」故事,1
也是個自稱聽到耶穌雕像的言語、多次受到上帝的啟示、於是離經叛道踏上苦修之路聚集信眾、甚至晚年也在手足肋旁浮現「聖痕」的聖徒前輩呢... ,1
結果事蹟促成了亞西西聖方濟主教座堂建設、亞西西也由主教直接掌管從此聖徒絡繹不絕！,1
也許以現代角度來看，這位主教就像是要升直轄市的政客 XD,0
院長則像地方工商團體、挖到了寶兩人分一分？,0
也許真正在門內的就知其門道、身居教會高層就知這只是個務實的地方治理遊戲？,0
上帝與神蹟是不是真相從來不重要、能作為集體政治的最大公約數就是有意義的建構？,0
但聰明人要治理的反而是迷途羔羊,0
正如現代政治菁英要治理的是單純衝動情緒化的選民,0
本片主教與院長要治理的一般平民與基層修女反成了不定時炸彈：,0
美貌修女 Christina由《是日戀人》Louise Chevillotte聖潔演出、她是一眾世故角色紛紛挪用現象時唯一努力追求真相的！,1
她的真相很清楚,0
畢竟跟 Benedetta一齊長大,0
只是真要臨門一腳的「作證」時、母親早提醒過真相並不重要政治才決定一切,1
院長顯然從沒在意 Benedetta到底是真是假,1
她長年置身宗教行政當中也對各種權力建構見多識廣了、八成也從沒相信真有上帝與神蹟的存在,0
但她真在意的是女兒之死呀！,1
於是她踏上的「佛羅倫斯之旅」也不是什麼真相之旅而是復仇之旅,1
老帥男 Lambert Wilson 飾演的聖座大使跟她踏上的也不是追尋真相而是「維權維穩」之旅！,1
看到聖座大使拿出刑具給弱女子屈打成招,1
這種形象我們都很熟悉,0
根本就古代版 abuse of power 才無關上帝,1
然而看他面對瘟疫也不知所措卻為了維權不惜冒險,1
疫情中的觀眾都看得出 he has no clue ，反倒 Benedetta洗一次腳就心下有數！,1
片末高潮，Benedetta 受審後上火刑柱,1
即使本片拍得若真似假開放觀眾雙面解讀？,0
但我仍認為就算本片把她拍成真聖女、那也如韋小寶般「七分真三分假」：,0
片初拍很多她「看見上帝」騎馬揮劍拯救妻子，這可能是主動想像或熱情幻想、亦可能是真有天啟？,1
但很顯然就算真偶有天啟、在日常中也是要來點偷吃步把戲做好做滿的。,0
我們看 Benedetta在片中受小修女 Bartolomea 的「情慾啟蒙」戲沒半點神性就是個得意洋洋的愛玩少女,1
看片末小修女發現她藏了碎瓷器也顯然證明至少這次是演的... ,1
但連生死交關都願孤注一擲演好演滿、這豪賭本身難道就輸給真實的神性？,0
本片兩大美少女才是這混亂世道裡堅持「真相」的代表：,1
第一位 Christina堅持相信有個我們仍無法觸及的上帝真相,1
遇到各種光怪陸離仍打破砂鍋問到底，但追不到神性真相反被世俗政治徹底擊敗、就只有走向自毀；,1
第二位則是情慾小修女Bartolomea，她從狼爸狼兄的殘酷家庭生存了下來,1
恐怕早知才沒上帝的真相而只有世俗的真相，於是這一路進入修道院,1
結交 Benedetta、,1
與她一起享受特權開起性愛小閨房..,1
這一切本來都是純世俗的演出與挪用為自己爭點小生活來著,1
就算所有神職人員與城市鄉民全都在信與不信間焦慮、唯她一人早心知肚明孰真孰假但那又何妨？,1
但上帝之道與世俗之道終要分道揚鑣,0
就算這一遭風波全都是神棍情人信口開河演出來的，Bartolomea兀自當這演出一遭只是世俗途徑爭取我們自由生活,1
Benedetta 卻演好演滿入戲起來再無法下戲？,1
以我這種仍在意小情小愛小生活的俗人來說、這一幕是極為心碎的,0
但對某些心懷更高理想做大事業的大人物來說、也許大吹法螺的神話建構既然頭洗一半當然要硬幹到底？,0
想想這幾個月的 3+11 與四劑戰士真覺似曾相識不禁肅然起敬 XD,0
這個月的就容我不多提。,0
也許真的吹好吹滿毫無猶豫的、終會成為這世界的神帶我們走向應許之地？,0
可惜已下檔不能二刷，期待串流上架！,0
繁中版本裡面的「Ironman」梗直接翻成鋼鐵人，比較看不出雙關(iron動詞：熨、燙),0
裡面的綠燈看起來是女性,0
查了一下大家普遍認為她是Jessica Cruz,0
感覺是個收容所的動物們意外獲得超能力，最被超級英雄們收養的故事,1
最讓人想吐槽的點大概是一個小記者怎麼可能租得起那麼寬敞又挑高的房子讓狗飛來飛去,0
鼎鼎大名的《鈦》上了金馬影展年底還要上院線！,0
醫學世家出身很愛玩「肉」的法國青年導演 Julia Ducournau、繼 2016 年獸醫片《肉獄》後再次帶老班底 Garance Marillier交出最新肉痛片！,0
三度力挺她肉片的 Marillier這次不但加碼痛到乳頭去、竟還開場沒多久就口吐白沫領便當？,0
還好她在《肉獄》還沒賣過的肉這次都賣好賣滿了,0
一堆臃腫皮囊的小模出浴戲也演到觀眾不忍多看了,0
這次要抬轎的倒是淋浴間裡另一具傷痕累累的皮囊：,0
媒體出身兼職模特再轉戰電影一鳴驚人的Agatha Rousselle,0
這次擔綱女主角 Alexia 已從肉體進化到「鈦極身」？,0
本片劇情也是很光怪陸離的，比起導演前作《肉獄》雖然獵奇但畢竟還有種日常現實感,0
這次《鈦》已完全進入魔幻寫實領域講個寓言故事了：,0
女主角 Alexia 小時候坐爸爸車子就很喜歡學引擎聲「嗡嗡嗡」,1
小女孩一個自得其樂爸爸竟也看不下去,1
擺出父親權威喝令管教才開始令女孩不爽了,1
瞬間急轉直下出個車禍打開女孩身心開關：,1
身體上，女孩的身體修復加上了些金屬構件,1
電影也沒說是哪些金屬但看片名我們都能想到廣泛使用在義肢的「鈦」；,1
而心理上，女孩被媽媽牽著爸爸跟著一臉無感出院時、唯一有感的就是爸爸車子直接貼上去！,1
隨後本片這「人車之戀」一路走下去越玩越離奇、恐怕令很多觀眾與影評坐立難安,1
尤其愛了車子上了車子懷了車子的寶寶、以人體來說承受不住終究死路一條呀。,1
且先放下電影的悲苦劇情，就來想想從童年開始的「人車之愛」好了,1
無數法國小朋友（甚至部分台灣小朋友）還不是從小都被鼓勵自由揮灑探索自我？,0
有人愛上動物有人愛上花草有人愛上飛機與大船？,0
當然愛上「汽車」與「引擎」的往往小男孩居多,0
但這新時代小女孩也越來越多,0
只是童年被父母鼓勵放心愛上之餘、稍微長大一點家庭「規訓」就不意外地上身了：,0
那都只是童年玩玩而已長大給我 behave ！,0
這時就不得不來回想一下 Julia Ducournau上一片《肉獄》在談什麼了,0
以下我會爆一點我自己的解讀雷，但大體不涉電影明確拍出的具體內容，大家加減看看就好：,0
《肉獄》雖拍兩個愛吃生肉的主角姐妹、她們的肉慾也真有傷害這社會人們,0
但電影最終要向過去回溯到她倆母親的規訓壓抑,0
同時向未來訴求駕馭肉慾與社會達成平衡。,0
看《肉獄》這格局，不外也是在談個各國家庭電影都很常談的「家長規訓」故事,0
總是兒女有自己的另類情慾想要伸張、但家長為了自己也未必認同的正典包袱而壓抑他們,0
於是本來兒女可以順利開花結果的慾望、搞成火爆逆愛大家都受傷。,0
以上面這觀點看，《鈦》的人車之戀比《肉獄》的口腹之慾更危險,0
要 Alexia 苦苦撐持保持平衡一路到大更困難。,0
繼童年開場鈦極變身貼上車子後，下一場就是攝影演出風格強烈令觀眾目不轉睛的「車模」戲,1
也是全片唯一一次讓女主角發揮世俗性魅力的模特演出,0
僅此一次令醉翁之意不在酒的車展男性看到流口水,1
此後裸體演得越多皮囊越重倒令觀眾不忍卒睹了... ,1
看 Alexia 穿著性感激情熱舞火辣撩人、她是在取悅車展眾男嗎？,1
並沒有！她取悅的是自己、調情的是車子、黏巴達黏的也是車子,1
畢竟她這戀車癖能找到世俗接受的工作可能就這個，是種融入社會的平衡。,1
下一個吸睛戲碼是：這位車模居然會殺人！,1
老實說迷戀她性感找她簽名的男生也很多、她雖也沒啥好氣但井水不犯河水簽一簽打發走人。,1
但這次，有個男生撈過界要當跟蹤狂來性騷擾了,1
Alexia就像其他女生一樣身為女生捍衛自己嗎？,0
捍衛自己是真的，但恐怕和別的女生又不太一樣：,0
她不但是要捍衛性自主、更是要捍衛自己情慾認同,1
我才不是異性戀,1
我甚至不是人人戀,1
我是人車戀你這直人類休想掰直我！,1
於是以筷子型金屬髮簪代金屬愛人給與致命控訴。,1
再下一個吸睛戲碼，則是這一殺後隱藏已久的情欲開關已打開,1
令渾身散發金屬味道荷爾蒙、讓近處車子也嘎嘎作響打開燈泡發情起來？,1
這時也要回想前兩場「女生淋浴」戲，導演愛將 Garance Marillier演的另一位車模跟她一起淋浴一起玩胸部顯然也早在調情,1
但那場戲裡她被撩起的渴望對象並非女生胸部而是金屬乳環！,1
把這些順序排下來大概可推敲：Alexia身為女孩戀車已久、但從沒真敢交個車子戀人或炮友,1
只敢在車展跟車子磨蹭打打社會接受的安全牌；,1
而今有女生挑逗打開她「金屬迷戀」的開關,1
亦有男生挑釁打開她「神阻殺神」的決絕,1
終於大膽開啟人車禁戀！,1
觀眾看片可能不免都會有疑問：本片愛談獵奇的人車戀也罷了，幹嘛安排 Alexia 處處殺人呢？,1
這些人得罪了她嗎？,0
從第一個殺死的登徒子慢慢看下來，我們大概可發現這些人與其說「得罪了她」令她想報復、不如說「踩到了線」令她產生存在焦慮,1
這才令她不知所措殺了再說好想當這一切沒發生。,1
第一殺的登徒子付出代價自毋代言,1
第二殺的 Justine又犯了什麼呢？,1
接下來一場河濱性愛戲，可看出 Alexia 仍願意遵循社會規則去跟她搞女女性愛、只是其實真想舔的都是金屬乳環 XD ,1
但當 Justine大叫一聲對這怪癖面露不屑時，那就踩到 Alexia 的情慾認同與受迫恐懼了。,1
經過 Alexia 與她的金屬棒棒夥伴們大殺一回、再回家把看來這一生壓抑比情感還多的父母也一把燒掉後，本片進入文戲居多沒那麼吸睛的後半段,1
也換法國大叔 Vincent Lindon 出來賣他鬆弛老屁股、不讓嫩妹晃來晃去的木瓜專美於前 XD ,0
也許我們可以當作：擁有另類情慾認同而不見容於世的 Alexia 終於「斬斷一切」離家出走,1
覺得可以剪個頭髮斷個鼻子改個面貌、就偷換人家身份從此展開新生？,1
誰知新生就落到她逃亡最怕的「警察」手上？,1
還好也不是警察而是消防，但法國消防制度是很接近軍事訓練的，她便宜老爸 Vincent更是一眾肌肉男視為上帝的 Capitaine！,1
在此除了便宜父子的親情文戲、以及讓 Agatha Rousselle 發揮小男生演技之外，主要的懸念有二：,0
一是「我是女生」絕非兒子老爸何時會發現？,1
發現了會不會暴跳如雷再次趕我走？,1
二是「我懷車子」是個不倫不類的怪胎、甚至更接近科幻電影的異型，老爸若發現會不會像別人一樣掰直我或制裁我？,1
尤其他還是個陽剛男性簇擁的陽剛「上帝」還引以為傲地當我是「耶穌」？,1
畢竟 Alexia 自小怕老爸是怕慣的、這個老爸看來更是陽剛強壯仰之彌高令人超害怕！,1
"但有天發現老爸其實只是硬不起來頹然倒下的皮囊一具時，終於放下「筷子殺人」的受害恐懼更開口叫出了 ""Papa"" ！",1
這位老爸 Vincent能逃過筷劫的關鍵，當然是他不忌一切對兒子那「無條件」的愛,1
"即使隊上小弟 Rayane 都代表社會價值判斷的「良知」""Conscience""聲聲提醒他",1
即使兒子處處可疑必定有鬼隱瞞著什麼、甚至兩顆木瓜已尷尬地應聲而出... ,1
竟然兒子越恐懼他的包容就越大！,1
相較於許多正典家庭談個同性戀或選錯個校系就「不是我女兒」或「沒你這兒子」,0
這位另類老爸「不管你是男是女又是誰，就是我兒子」真令人羨慕！,1
當然這樣大器要經過許多試煉挑戰,0
尤其本片後段狂賣消防男秀很多肌肉時，熱舞派對給 Alexia 秀一段似男又女的跨界,1
人人等看老爸臉上三條線。,0
如同前片《肉獄》談年輕人的虐戀掙扎終於談回上代的壓抑陰影,0
這回《鈦》談回上代甚至跳出了傳統血親的框架：,0
是什麼養成了如今陽剛不成反能包容的老爸 Vincent？,0
也許是他年輕起就浸淫的陽剛消防隊、讓他沒法坐視兒子愛穿黃色洋裝的變裝癖,1
甚至也許是他過去對兒子逼急了才令他離家出走造成悲劇？,1
這點電影沒詳談就任人想像... ,0
總之任何酷兒認同與層面更廣的少年認同都是前仆後繼的,0
有前人的殞落才有家庭社會慢慢的痛定思痛，也才有後人看見曙光的「無論如何你是我兒子」；,0
最後更要在殺神兒子鋼鐵心中建立的，則是「無論你是誰從哪來，留在他身邊」。,1
不論是談口腹之慾的《肉獄》、談情慾認同的《鈦》、或談其他離經叛道多元文化的邊緣社群故事，所求的不也就這麼簡單無條件的愛嗎？,0
結果正典完美家庭沒有的、往往要在破碎家庭禮失求諸野,0
當然本片談「人車戀」是種極端的獵奇、就當 Julia Ducournau拍社會關懷片就愛挑戰極限囉。,1
話說回頭，如果能自由順暢地重來一次，Alexia真會把她童年的「戀車癖」給搞到懷孕生子破肚而出嗎？,1
這是從《肉獄》到《鈦》一貫描繪的、個人慾望劍走極端造成的傷害,0
許多人本能不走極端但受到壓抑就累積爆發；,0
而傷害既已造成，老爸終極的愛就是迎接異種新生視如己出了 (!),1
看過 Julia Ducournau兩部長片，談的事大同小異甚至也不新鮮,0
她能脫穎而出的特色倒是那用「肉」說故事的表現形式了：,0
社會能凝視、家庭能規訓、個人能壓抑、但「肉體」的直接衝動誰也躲不過！,0
也許小時有家長能壓到成年水波不興,0
但上了大學出了社會當了小模都會補回來；,0
只是肉體既能滿足美好慾望、也能走火入魔損人毀己,0
用外人眼光看來可能是嬌媚性感或陽剛強壯、其實私下只是一具具皮囊耗損自己走向滅亡... ,0
本片女演員們與文生大叔都賣很多肉犧牲色相也罷了，看到觀眾也感肉痛才是最大的驚悚！,0
不知導演還要拍幾部、主角才會駕馭肉體平衡人生呢？,0
先說劇情和口音問題已經是爛到所有人都已經知道了,0
我就不再重複了,0
柯震東是建構在這樣的劇情之下的壓抑的角色,0
我認為他始終就這一個層次的壓抑,0
現實生活中的壓抑其實可以有不同的表現,0
但柯震東在這部戲就像是個憂鬱的文藝美少男,0
放在台灣就是那種中二國中生不知道在憂鬱三小,0
然後評審說他演同志不落俗套？,0
聞天祥確定還要拖梁朝偉下水?,0
重點就是他沒有在演同志他只是在演他自己,0
隨便講兩段,0
其一是他為了龍要入行而在他房間打他拉扯他的戲碼,1
龍一走他馬上哭也太矯情了吧,1
正常人吵完吼完之後不是會有一段CD時間嗎,1
龍一關門馬上哭是在京劇變臉吧,1
其二是他被警察抓落淚評審還特別稱讚這點,0
但是拜託先不說你已經入行幾年了連流鶯都知道要在旅館附近攬客,1
你還在家接客不去開房間,1
這些年到底怎麼生存下來的?,0
然後你的落淚還是憂鬱偶像留下兩行淚,1
警察到你家你的恐懼無助呢,1
從柯的表情完全感受不到啊,0
只覺得:喔～我被警察抓了所以這邊要哭一下,1
總之這些情緒轉折我都覺得很生硬,0
劇中還有更多情緒生硬跟人格崩壞的地方,0
金馬獎不該只有這個程度吧！,0
昨晚在Netflix看到有《蜘蛛人驚奇再起》,0
由於先前只看過第二集 想說無家日既然有前幾代反派 就順便來補一下電影了,0
整體的感覺跟初代比較像 故以它為基準分享一下看的心得 以及各有優劣的地方,0
1.主角發展：陶比版成為蜘蛛人的過程真的自然很多,1
加菲版的除了盜用實習生身份還直接衝進去看起來應該要很嚴禁的實驗室裡,1
（櫃檯大姐妳都不用核對身份的嗎？？）,1
整段看起來就是「我要衝進去變成蜘蛛人囉！」的感覺,1
後續的「奇怪－－驚訝－－接受」也挺不完全的從用籃球灌爆籃球板到班叔掛掉一整段 完全尬爆,1
大概就是「畢竟是起源電影我還是要稍微演一下」的尬吧,0
尤其班叔那段烙烙長的「能力越大、責任越大」根本換句話說而已吧？,1
而且主角的人設 會讓我懷疑他到底是魯蛇還是天才,0
喜歡攝影這一點基本等於沒用 只有被反派發現身份的用處,1
看起來沒很認真上課 又莫名的可以解答方程式難題,1
連小混混同學都突然示好,1
我搞不懂他到底邊緣不邊緣……？,0
尤其口條的部分 ,0
不曉得是加菲本人的問題 還是演法的關係,0
整部有一半的時間都在口齒不清,0
講話模模糊糊的讓我一直聯想到怪奇物語的這位弟弟,0
感情發展：跟 關 的感情超級莫名奇妙。,1
前面互動基本上只有講個幾句話而已吧？,0
後面突然直接能kiss,1
直接黑人問號,0
陶比版的感情線可是是花了整整兩集在講暗戀到最後穿著婚紗跑出來,1
是真的非常感人,0
不過女主角的魅力跟作用 加菲版大勝,0
就是如果沒有關的話 整個城市要團滅了,0
可惜她老爸第一集結尾就幫她插好旗了,0
最大的看點居然拿來領便當 難怪爆炸,1
沒有想要討論時間線的問題,0
純粹以演技及劇本而言是部好戲,0
尤其中段之後 英淑的個性改變驚悚感十足,1
但是女主角後面的發傻有點令人不耐,0
如果是當劇情片來看是還蠻不錯的,0
但是如果你是喜歡推理類型的那這部吐槽點多 ,0
中後段整個導演搞死自己,0
如提如果蜘蛛人真的三代同堂，以後要怎麼看待mcu的電影預告?,0
反正又不給看重點,0
預告還給你亂剪混淆,0
(老實說，端這種預告片出來不就是XX嗎?,0
要說MCU特異獨行還是開創預告騙頂點???,0
好像畢生以來沒遇過有電影，預告把角色(演員群)藏這麼徹底的,0
然後訪問都在那邊假裝自己有演,0
是都不用做宣傳喔???,0
藏這麼大到底在幹嘛???,0
有啥好處上一次，好像就是JL的超人吧....,0
不過我覺得沒有這次藏三代同堂這麼誇張,0
首先會下這個標題，是因為這部感覺原劇本不只兩個小時半,0
十個角色太多了,0
男主和女主感覺根本不熟,0
你們兩個好歹認識了痾….七千年？,1
男主伊卡洛斯知道真相之後為什麼選擇天神族，這點完全沒有描述,1
好歹給個十分鐘吧 ,0
基本上這部兩個小時半，有十個角色,0
描寫最好的大概是印度人，還有心控能力的那位角色。  ,0
接著本作最大的問題是，為什麼天神族要跟女主說出真相？,1
首先你今天要不就說謊說到底，要不就一開始跟大家講任務的目的，還突然莫名的講出你們其實都是機器人？？？？,1
直接毀主角價值觀,1
天神族只要說大家任務做的超棒的，你們先回家吧？這部電影就結束了 ,0
你可以說天神族很傲慢,0
那就是反派降智,0
你也可以說是ajak一個人欺騙所有人,1
那為什麼ajak會需要知道真相？？,1
就如前面所說，時機差不多說大家辛苦了你們回來吧，你們完成一個專案真棒。,0
既然ajak沒有說出真相也不需要天神自己說出來 ,1
我猜原本是有發現天神族欺騙的劇情，但因為篇幅被刪刪剪剪,0
片長已經兩小時半，加進去大概三小時起跳，所以只好改成這樣 ,0
然後這部的主旨到底想講什麼？,0
尚氣好歹是在描述父子衝突。,0
永恆族的瑟西從頭到尾都在愛人類，沒有變過,1
那這部有強調人類不應該被愛，不值得被愛嗎？,0
很抱歉大概只有開場的美洲原住民種族屠殺和原子彈，但就這樣了沒有深入下去,1
女主從來沒有動搖,1
她為什麼愛人類，不知道，就很愛。,1
天神跟她講完話，下一秒就打算背叛了。,1
然後其他人也沒有丟出人類不該被愛的命題,1
黑人科學家最應該要提出的。,1
那句他早就不相信人類了,1
結果呢下一幕是黑人跟人類結婚了，還領養小孩。,1
他超愛的好嗎。,0
我看到覺得自己被打臉,0
然後變異族最後在幹嘛？,0
hello你跑出來幹嘛的？,0
你都已經吃過ajak的記憶知道天神族出來?就死定了,1
你要不就跟永恆族結盟一起封印天神，之後再不講武德搞偷襲。,0
要不就什麼都不做再搞偷襲，刷kda。,0
我的天，兩方會戰打到一半衝到中間是想幹嘛？,1
凱能開大，一幹五？?,0
怪你們會被滅族…… ,1
最後是這十個角色看似種族大熔爐，但實際上都是外星機器人同個種族,1
特地做不同造型騙人類看的，就跟騙觀眾你我一樣。 ,1
這部電影要漫威不漫威 ,0
趙婷感覺想拍他自己的,0
但又各種大人的理由,0
，拍成這樣…,0
先梳理一下瑪莉珍感情線，有錯還請各位指正XD,0
蜘蛛人1：Flash(高中時期正牌男友)→,1
高中畢業典禮甩掉Flash→        ,1
和哈利正式交往→,1
被蜘蛛人救過兩次後愛上蜘蛛人→        ,1
在梅嬸住院時和彼得摸手被哈利撞見,1
這時應該就吹了，但劇情沒特別交代→,0
結尾諾曼(老綠惡魔)的葬禮上向彼得告白被打槍,1
蜘蛛人2：和約翰(太空人JJJ之子)交往並訂婚,1
但應該還是愛彼得,1
→         結尾時在船屋發現彼得=蜘蛛人，順便聽到彼得告白→         ,1
在和約翰的婚禮上逃婚去找彼得,1
兩人確定交往關係,1
蜘蛛人3：瑪莉珍事業不順,1
彼得一直白目不會看臉色，在錯的時間點求婚，       ,1
 之後瑪麗珍去哈利家搞曖昧，親了一下又覺得良心不安落跑,1
→結局時和彼得和解,1
再來是本集心得：,0
1.沙人和<<離家日>>中，神秘法師創造出來的土元素還滿像的XD,1
2.和第二集的核融合實驗一樣，粒子加速器實驗也太草率了XD  ,1
竟然逃犯隨便就闖進去,1
然後科學家覺得是小鳥沒差就啟動,1
3.猛毒的能力，寄生在蜘蛛人身上，好像沒有加成效果,1
後來寄生在  艾迪·布洛克身上，還是可以射出黑色蜘蛛絲,1
和蜘蛛人一打一，  甚至一打二,1
4.哈利從第一集結尾就恨死蜘蛛人，這次聽到管家口頭解釋後就釋懷,1
轉得有點硬,0
但我覺得他應該心裡還是把彼得當朋友,0
加上對自己  老爸的行為其實大概有個底，恨蜘蛛人應只是不想面對事實,0
5.沙人和蜘蛛人解開心結,1
和上一集八爪博士醒悟一樣，收尾得有點鳥  ,1
況且蜘蛛人放走他，他還是需要錢給女兒治病啊！,1
結尾應該交代一下,0
沙人自首回去坐牢,0
然後蜘蛛人利用自己的影響力幫沙人女兒募款,1
這樣比較好~,0
6.哈利才跟彼得和好，就被編劇賜死，讓人覺得惋惜,1
總覺得不一定要賜死  才能證明他們的友情。,1
而且為何關會出席哈利的葬禮？,1
他們有交集嗎？,0
以上心得，歡迎大家提出看法~,0
最近Netflix上架藍色大門，於是就寫了一篇評論歡迎大家討論xd,0
若有違反版規也請指正～,0
藍色大門》自2002年上映以來，已經將近二十年了,0
